creat_at,valTem,valCO2,valSon,valHum,ambiente
2025-09-26 10:13:00,26,1474,97,52,crítico
2025-09-26 10:14:00,16,1150,86,49,crítico
2025-09-26 10:15:00,42,1330,92,45,crítico
2025-09-26 10:25:00,11,1530,72,63,crítico
2025-09-26 10:26:00,22,1042,82,74,aceptable
2025-09-26 10:27:00,18,1474,112,54,aceptable
2025-09-26 10:28:00,33,1269,90,58,crítico
2025-09-26 10:29:00,18,1322,94,57,aceptable
2025-09-26 10:30:00,22,1160,80,68,aceptable
2025-09-26 10:31:00,24,1351,70,44,aceptable
2025-09-26 10:32:00,16,1558,62,53,aceptable
2025-09-26 10:33:00,32,726,68,52,óptimo
2025-09-26 10:34:00,23,1343,65,47,aceptable
2025-09-26 10:35:00,28,1736,92,58,crítico
2025-09-26 10:36:00,33,1369,87,54,crítico
2025-09-26 10:37:00,26,1170,74,52,aceptable
2025-09-26 10:38:00,23,913,98,68,crítico
2025-09-26 10:39:00,29,663,87,61,crítico
2025-09-26 10:40:00,33,1429,103,73,crítico
2025-09-26 10:49:00,7,984,65,68,aceptable
2025-09-26 10:50:00,17,751,118,49,aceptable
2025-09-26 10:51:00,14,1047,62,54,aceptable
2025-09-26 10:52:00,40,1252,89,60,crítico
2025-09-26 10:53:00,26,1073,80,52,aceptable
2025-09-26 10:54:00,26,1243,66,56,aceptable
2025-09-26 10:55:00,26,1212,61,61,aceptable
2025-09-26 10:56:00,22,1423,106,45,aceptable
2025-09-26 10:57:00,17,1328,61,58,aceptable
2025-09-26 10:58:00,24,1227,80,57,aceptable
2025-09-26 10:59:00,33,994,56,47,aceptable
2025-09-26 11:00:00,18,1021,116,66,aceptable
2025-09-26 11:01:00,25,1166,88,59,aceptable
2025-09-26 11:02:00,32,1200,103,65,crítico
2025-09-26 11:03:00,30,791,88,66,crítico
2025-09-26 11:04:00,29,940,76,74,crítico
2025-09-26 11:13:00,19,1424,95,77,crítico
2025-09-26 11:14:00,20,928,83,62,aceptable
2025-09-26 11:15:00,24,1276,65,58,aceptable
2025-09-26 11:16:00,19,1096,77,61,aceptable
2025-09-26 11:17:00,12,933,55,44,aceptable
2025-09-26 11:18:00,33,1054,66,65,aceptable
2025-09-26 11:19:00,27,1410,106,54,crítico
2025-09-26 11:20:00,18,838,89,55,aceptable
2025-09-26 11:21:00,20,1507,106,72,crítico
2025-09-26 11:22:00,35,1264,88,51,crítico
2025-09-26 11:23:00,12,1064,91,57,crítico
2025-09-26 11:24:00,20,1545,76,62,aceptable
2025-09-26 11:25:00,34,803,67,59,aceptable
2025-09-26 11:26:00,34,1133,74,56,aceptable
2025-09-26 11:34:00,46,844,79,56,aceptable
2025-09-26 11:35:00,27,1340,86,49,crítico
2025-09-26 11:36:00,30,1385,99,47,crítico
2025-09-26 11:37:00,24,1480,74,64,crítico
2025-09-26 11:38:00,32,1102,72,62,crítico
2025-09-26 11:39:00,16,1232,84,58,crítico
2025-09-26 11:40:00,20,1400,96,55,aceptable
2025-09-26 11:41:00,29,1348,114,53,crítico
2025-09-26 11:42:00,12,1093,58,61,aceptable
2025-09-26 11:43:00,10,1220,76,69,crítico
2025-09-26 11:44:00,21,1368,96,59,aceptable
2025-09-26 11:45:00,26,1316,81,63,crítico
2025-09-26 11:46:00,30,1570,66,61,crítico
2025-09-26 11:47:00,35,1186,90,70,crítico
2025-09-26 11:48:00,11,1311,63,56,aceptable
2025-09-26 11:57:00,27,1262,61,69,crítico
2025-09-26 11:58:00,31,1222,71,62,crítico
2025-09-26 11:59:00,16,1236,91,48,crítico
2025-09-26 12:00:00,29,1510,76,64,crítico
2025-09-26 12:01:00,19,1115,82,48,óptimo
2025-09-26 12:02:00,25,1129,98,56,aceptable
2025-09-26 12:03:00,30,1029,98,44,crítico
2025-09-26 12:04:00,22,1428,98,42,aceptable
2025-09-26 12:05:00,30,1144,91,48,crítico
2025-09-26 12:06:00,18,1123,100,64,aceptable
2025-09-26 12:07:00,25,1322,76,58,aceptable
2025-09-26 12:08:00,14,1302,102,53,crítico
2025-09-26 12:09:00,21,1432,78,58,aceptable
2025-09-26 12:10:00,15,1257,71,72,crítico
2025-09-26 12:11:00,17,1049,64,60,aceptable
2025-09-26 12:20:00,36,1246,93,71,crítico
2025-09-26 12:21:00,41,1118,81,61,crítico
2025-09-26 12:22:00,20,852,87,54,aceptable
2025-09-26 12:23:00,22,1420,96,64,crítico
2025-09-26 12:24:00,26,1202,87,63,crítico
2025-09-26 12:25:00,15,1180,64,67,aceptable
2025-09-26 12:26:00,28,843,98,66,crítico
2025-09-26 12:27:00,26,1083,74,63,aceptable
2025-09-26 12:28:00,20,868,74,68,aceptable
2025-09-26 12:29:00,22,1160,79,62,aceptable
2025-09-26 12:30:00,26,1520,82,46,aceptable
2025-09-26 12:31:00,14,1609,94,61,crítico
2025-09-26 12:32:00,17,1003,84,45,aceptable
2025-09-26 12:41:00,34,1421,94,60,crítico
2025-09-26 12:42:00,33,1580,57,70,crítico
2025-09-26 12:43:00,26,940,67,57,óptimo
2025-09-26 12:44:00,29,710,87,68,crítico
2025-09-26 12:45:00,19,1016,92,74,aceptable
2025-09-26 12:46:00,29,1110,85,65,crítico
2025-09-26 12:47:00,16,1496,75,72,crítico
2025-09-26 12:48:00,20,1683,81,48,aceptable
2025-09-26 12:49:00,15,1141,85,49,aceptable
2025-09-26 12:50:00,26,1374,84,38,crítico
2025-09-26 12:51:00,24,1492,72,52,aceptable
2025-09-26 12:52:00,30,1158,56,46,aceptable
2025-09-26 12:53:00,18,1313,86,50,aceptable
2025-09-26 12:54:00,6,862,75,69,crítico
2025-09-26 12:55:00,29,1060,102,49,crítico
2025-09-26 13:04:00,12,849,95,66,crítico
2025-09-26 13:05:00,20,1397,81,46,aceptable
2025-09-26 13:06:00,37,885,80,64,crítico
2025-09-26 13:07:00,22,1257,80,66,aceptable
2025-09-26 13:08:00,29,1164,70,76,aceptable
2025-09-26 13:09:00,24,1186,99,54,aceptable
2025-09-26 13:10:00,12,895,96,55,crítico
2025-09-26 13:11:00,34,1423,76,70,crítico
2025-09-26 13:12:00,35,1102,86,52,crítico
2025-09-26 13:13:00,26,1093,80,58,aceptable
2025-09-26 13:14:00,26,1414,88,54,crítico
2025-09-26 13:15:00,24,1142,94,54,aceptable
2025-09-26 13:16:00,14,1156,79,50,aceptable
2025-09-26 13:17:00,36,1312,61,48,aceptable
2025-09-26 13:18:00,34,1058,59,59,aceptable
2025-09-26 13:27:00,2,1294,54,50,aceptable
2025-09-26 13:28:00,17,837,68,56,aceptable
2025-09-26 13:29:00,18,1263,108,60,aceptable
2025-09-26 13:30:00,20,891,74,68,aceptable
2025-09-26 13:31:00,33,1115,87,46,crítico
2025-09-26 13:32:00,31,786,78,57,aceptable
2025-09-26 13:33:00,30,1312,76,58,crítico
2025-09-26 13:34:00,28,946,76,68,crítico
2025-09-26 13:35:00,20,1445,77,60,aceptable
2025-09-26 13:36:00,16,962,75,57,aceptable
2025-09-26 13:37:00,29,1366,90,60,crítico
2025-09-26 13:38:00,20,1504,92,49,aceptable
2025-09-26 13:39:00,12,1299,104,44,crítico
2025-09-26 13:40:00,25,1254,99,68,crítico
2025-09-26 13:41:00,24,1325,83,55,aceptable
2025-09-26 13:42:00,34,1323,81,60,crítico
2025-09-26 13:52:00,18,1011,107,54,aceptable
2025-09-26 13:53:00,6,1259,108,62,crítico
2025-09-26 13:54:00,24,987,85,63,aceptable
2025-09-26 13:55:00,18,1182,87,53,aceptable
2025-09-26 13:56:00,22,963,78,64,aceptable
2025-09-26 13:57:00,18,1214,102,67,crítico
2025-09-26 13:58:00,12,726,74,65,aceptable
2025-09-26 13:59:00,12,1012,64,71,aceptable
2025-09-26 14:00:00,28,1163,49,60,aceptable
2025-09-26 14:01:00,32,1249,88,63,crítico
2025-09-26 14:02:00,30,1154,70,66,aceptable
2025-09-26 14:03:00,27,1007,87,45,crítico
2025-09-26 14:04:00,22,1052,98,61,aceptable
2025-09-26 14:05:00,14,1473,88,58,crítico
2025-09-26 14:06:00,16,1271,102,67,crítico
2025-09-26 14:15:00,46,1113,95,57,crítico
2025-09-26 14:16:00,32,1590,89,60,crítico
2025-09-26 14:17:00,16,1522,92,44,crítico
2025-09-26 14:18:00,28,1318,91,54,crítico
2025-09-26 14:19:00,12,1428,85,52,crítico
2025-09-26 14:20:00,9,1343,84,44,crítico
2025-09-26 14:21:00,20,1251,106,60,aceptable
2025-09-26 14:22:00,24,1602,110,70,crítico
2025-09-26 14:23:00,18,1382,76,66,aceptable
2025-09-26 14:24:00,30,1134,79,49,aceptable
2025-09-26 14:25:00,23,1154,88,48,aceptable
2025-09-26 14:26:00,22,1373,81,66,aceptable
2025-09-26 14:27:00,23,1183,95,58,aceptable
2025-09-26 14:28:00,21,1139,89,59,aceptable
2025-09-26 14:29:00,34,802,105,76,crítico
2025-09-26 14:39:00,2,1218,79,60,crítico
2025-09-26 14:40:00,36,1490,101,59,crítico
2025-09-26 14:41:00,17,1013,85,65,crítico
2025-09-26 14:42:00,24,1408,93,61,crítico
2025-09-26 14:43:00,37,936,92,58,crítico
2025-09-26 14:44:00,21,1050,66,64,óptimo
2025-09-26 14:45:00,29,1317,100,69,crítico
2025-09-26 14:46:00,23,1370,89,62,crítico
2025-09-26 14:47:00,21,1558,62,65,aceptable
2025-09-26 14:48:00,10,1191,80,70,crítico
2025-09-26 14:49:00,32,1378,87,49,crítico
2025-09-26 14:50:00,21,1362,86,74,crítico
2025-09-26 14:51:00,20,1432,90,53,aceptable
2025-09-26 14:52:00,36,961,65,64,aceptable
2025-09-26 14:53:00,25,1572,102,82,crítico
2025-09-26 15:03:00,33,1114,102,66,crítico
2025-09-26 15:04:00,30,985,74,45,aceptable
2025-09-26 15:05:00,35,1082,98,58,crítico
2025-09-26 15:06:00,34,1623,87,62,crítico
2025-09-26 15:07:00,6,936,83,69,crítico
2025-09-26 15:08:00,31,1462,88,50,crítico
2025-09-26 15:09:00,24,846,84,56,aceptable
2025-09-26 15:10:00,28,1389,103,53,crítico
2025-09-26 15:11:00,22,1123,97,58,aceptable
2025-09-26 15:12:00,30,1440,77,53,crítico
2025-09-26 15:13:00,28,1423,78,62,crítico
2025-09-26 15:14:00,23,1393,86,55,crítico
2025-09-26 15:15:00,25,831,100,74,crítico
2025-09-26 15:16:00,22,1082,101,62,aceptable
2025-09-26 15:17:00,26,1538,71,44,aceptable
2025-09-26 15:26:00,20,1408,66,56,óptimo
2025-09-26 15:27:00,20,929,99,58,aceptable
2025-09-26 15:28:00,24,968,84,60,aceptable
2025-09-26 15:29:00,21,982,101,56,aceptable
2025-09-26 15:30:00,19,1083,77,65,aceptable
2025-09-26 15:31:00,32,906,112,46,crítico
2025-09-26 15:32:00,26,1306,81,62,crítico
2025-09-26 15:33:00,26,1096,105,48,aceptable
2025-09-26 15:34:00,28,1390,80,57,crítico
2025-09-26 15:35:00,14,1183,97,67,crítico
2025-09-26 15:36:00,36,1058,88,60,crítico
2025-09-26 15:37:00,23,1491,87,52,crítico
2025-09-26 15:38:00,24,1318,86,74,crítico
2025-09-26 15:47:00,27,1267,93,68,crítico
2025-09-26 15:48:00,31,1282,82,60,crítico
2025-09-26 15:49:00,13,1104,66,69,aceptable
2025-09-26 15:50:00,12,908,71,55,aceptable
2025-09-26 15:51:00,29,1765,98,62,crítico
2025-09-26 15:52:00,19,1177,92,68,aceptable
2025-09-26 15:53:00,24,664,109,76,aceptable
2025-09-26 15:54:00,25,1250,54,46,aceptable
2025-09-26 15:55:00,27,970,86,46,crítico
2025-09-26 15:56:00,18,1408,70,62,aceptable
2025-09-26 15:57:00,20,1302,78,54,aceptable
2025-09-26 15:58:00,28,1488,66,66,crítico
2025-09-26 15:59:00,27,1294,80,61,crítico
2025-09-26 16:00:00,32,1212,62,46,aceptable
2025-09-26 16:01:00,18,829,93,42,aceptable
2025-09-26 16:02:00,36,1284,82,60,crítico
2025-09-26 16:11:00,22,1200,82,58,óptimo
2025-09-26 16:12:00,27,1468,73,54,crítico
2025-09-26 16:13:00,10,1008,102,51,crítico
2025-09-26 16:14:00,37,1057,65,56,aceptable
2025-09-26 16:15:00,30,1447,80,63,crítico
2025-09-26 16:16:00,29,1401,103,53,crítico
2025-09-26 16:17:00,24,1075,67,52,óptimo
2025-09-26 16:18:00,23,736,78,60,óptimo
2025-09-26 16:19:00,30,999,98,58,crítico
2025-09-26 16:20:00,27,977,85,53,aceptable
2025-09-26 16:21:00,28,1407,84,60,crítico
2025-09-26 16:22:00,13,1092,90,44,crítico
2025-09-26 16:23:00,39,1523,79,48,crítico
2025-09-26 16:24:00,31,873,86,54,crítico
2025-09-26 16:33:00,3,1035,89,74,crítico
2025-09-26 16:34:00,23,1381,72,58,aceptable
2025-09-26 16:35:00,28,1582,84,59,crítico
2025-09-26 16:36:00,24,1161,116,66,crítico
2025-09-26 16:37:00,23,1200,70,54,óptimo
2025-09-26 16:38:00,15,1179,83,66,crítico
2025-09-26 16:39:00,28,1160,64,62,aceptable
2025-09-26 16:40:00,26,899,68,52,óptimo
2025-09-26 16:41:00,26,877,82,55,aceptable
2025-09-26 16:42:00,26,1030,104,58,aceptable
2025-09-26 16:43:00,18,999,96,69,aceptable
2025-09-26 16:44:00,26,1344,84,52,aceptable
2025-09-26 16:45:00,18,1201,103,58,aceptable
2025-09-26 16:46:00,31,1055,92,62,crítico
2025-09-26 16:53:00,38,1173,86,61,crítico
2025-09-26 16:54:00,27,1256,90,68,crítico
2025-09-26 16:55:00,27,762,79,59,aceptable
2025-09-26 16:56:00,32,1580,90,65,crítico
2025-09-26 16:57:00,26,624,90,44,aceptable
2025-09-26 16:58:00,17,1445,84,78,crítico
2025-09-26 16:59:00,16,884,68,52,aceptable
2025-09-26 17:00:00,16,970,90,46,crítico
2025-09-26 17:01:00,28,1612,86,60,crítico
2025-09-26 17:02:00,11,1176,64,59,aceptable
2025-09-26 17:03:00,16,1374,88,61,crítico
2025-09-26 17:04:00,18,1594,64,67,aceptable
2025-09-26 17:05:00,28,1135,75,60,aceptable
2025-09-26 17:12:00,34,919,80,51,aceptable
2025-09-26 17:13:00,29,1396,76,49,crítico
2025-09-26 17:14:00,16,1468,96,60,crítico
2025-09-26 17:15:00,36,913,91,48,crítico
2025-09-26 17:16:00,28,1034,58,51,aceptable
2025-09-26 17:17:00,22,969,97,64,aceptable
2025-09-26 17:18:00,28,621,100,62,crítico
2025-09-26 17:19:00,37,908,109,73,crítico
2025-09-26 17:20:00,24,1367,81,50,aceptable
2025-09-26 17:21:00,23,1564,91,72,crítico
2025-09-26 17:22:00,33,977,95,58,crítico
2025-09-26 17:23:00,22,1378,63,52,óptimo
2025-09-26 17:32:00,32,993,78,60,aceptable
2025-09-26 17:33:00,18,1586,87,44,aceptable
2025-09-26 17:34:00,24,1512,80,62,crítico
2025-09-26 17:35:00,24,940,87,58,aceptable
2025-09-26 17:36:00,15,1611,72,45,crítico
2025-09-26 17:37:00,22,699,62,48,óptimo
2025-09-26 17:38:00,38,1390,72,63,crítico
2025-09-26 17:39:00,32,821,70,47,aceptable
2025-09-26 17:40:00,38,1465,71,57,crítico
2025-09-26 17:41:00,30,1327,82,50,crítico
2025-09-26 17:42:00,20,814,110,53,aceptable
2025-09-26 17:43:00,18,1146,90,66,aceptable
2025-09-26 17:44:00,23,1605,84,69,crítico
2025-09-26 17:45:00,15,1093,84,74,crítico
2025-09-26 17:46:00,28,1039,91,60,crítico
2025-09-26 17:47:00,31,1480,102,53,crítico
2025-09-26 17:56:00,36,1459,58,49,aceptable
2025-09-26 17:57:00,24,1063,92,72,crítico
2025-09-26 17:58:00,21,1324,85,62,aceptable
2025-09-26 17:59:00,30,1236,53,66,crítico
2025-09-26 18:00:00,6,971,84,44,aceptable
2025-09-26 18:01:00,36,902,74,77,crítico
2025-09-26 18:02:00,27,1379,73,66,crítico
2025-09-26 18:03:00,12,1169,90,62,crítico
2025-09-26 18:04:00,16,988,106,59,crítico
2025-09-26 18:05:00,36,1014,82,58,aceptable
2025-09-26 18:06:00,31,1558,96,62,crítico
2025-09-26 18:07:00,33,1296,79,58,crítico
2025-09-26 18:08:00,26,1108,96,53,aceptable
2025-09-26 18:09:00,8,1102,56,70,aceptable
2025-09-26 18:10:00,25,1226,75,52,aceptable
2025-09-26 18:11:00,17,849,73,60,aceptable
2025-09-26 18:17:00,28,952,96,46,crítico
2025-09-26 18:18:00,20,1339,96,48,aceptable
2025-09-26 18:19:00,27,1240,107,60,crítico
2025-09-26 18:20:00,27,920,78,61,crítico
2025-09-26 18:21:00,37,1183,83,65,crítico
2025-09-26 18:22:00,19,1297,82,52,aceptable
2025-09-26 18:23:00,23,859,74,52,aceptable
2025-09-26 18:24:00,22,1419,92,69,crítico
2025-09-26 18:25:00,30,1003,69,51,aceptable
2025-09-26 18:26:00,35,1215,99,55,crítico
2025-09-26 18:27:00,11,1624,108,65,crítico
2025-09-26 18:28:00,20,1644,66,73,aceptable
2025-09-26 18:29:00,22,1115,81,72,aceptable
2025-09-26 18:36:00,15,1458,64,62,crítico
2025-09-26 18:37:00,31,1123,94,65,crítico
2025-09-26 18:38:00,34,1224,82,62,crítico
2025-09-26 18:39:00,19,1094,75,54,óptimo
2025-09-26 18:40:00,21,1511,79,62,aceptable
2025-09-26 18:41:00,27,1594,76,54,crítico
2025-09-26 18:42:00,26,1706,65,53,aceptable
2025-09-26 18:43:00,24,858,90,48,aceptable
2025-09-26 18:44:00,22,1274,79,66,aceptable
2025-09-26 18:45:00,23,1437,93,58,crítico
2025-09-26 18:46:00,9,1197,94,65,crítico
2025-09-26 18:47:00,21,981,80,56,óptimo
2025-09-26 18:48:00,34,1364,72,58,crítico
2025-09-26 18:57:00,38,1318,69,63,crítico
2025-09-26 18:58:00,29,813,87,64,crítico
2025-09-26 18:59:00,20,1192,66,64,óptimo
2025-09-26 19:00:00,24,842,80,64,aceptable
2025-09-26 19:01:00,6,1002,75,57,aceptable
2025-09-26 19:02:00,36,958,93,66,crítico
2025-09-26 19:03:00,31,1028,92,54,crítico
2025-09-26 19:04:00,14,1124,79,48,aceptable
2025-09-26 19:05:00,10,1189,88,62,crítico
2025-09-26 19:06:00,28,578,75,74,aceptable
2025-09-26 19:07:00,24,924,78,56,aceptable
2025-09-26 19:08:00,16,1084,86,78,crítico
2025-09-26 19:09:00,18,812,81,58,óptimo
2025-09-26 19:10:00,24,1622,95,71,crítico
2025-09-26 19:11:00,39,1354,76,60,crítico
2025-09-26 19:20:00,39,832,77,44,aceptable
2025-09-26 19:21:00,24,1273,82,59,aceptable
2025-09-26 19:22:00,16,1128,95,56,crítico
2025-09-26 19:23:00,26,1174,77,67,aceptable
2025-09-26 19:24:00,28,1259,80,54,crítico
2025-09-26 19:25:00,22,1247,88,72,crítico
2025-09-26 19:26:00,22,962,96,79,aceptable
2025-09-26 19:27:00,35,719,74,71,aceptable
2025-09-26 19:28:00,22,1669,81,74,aceptable
2025-09-26 19:29:00,8,820,90,64,crítico
2025-09-26 19:30:00,27,1072,62,79,aceptable
2025-09-26 19:31:00,25,644,70,58,óptimo
2025-09-26 19:32:00,34,1363,64,66,crítico
2025-09-26 19:33:00,25,1262,72,61,crítico
2025-09-26 19:34:00,15,1205,89,51,crítico
2025-09-26 19:35:00,20,1489,65,46,óptimo
2025-09-26 19:45:00,9,1130,84,49,aceptable
2025-09-26 19:46:00,20,1013,66,52,óptimo
2025-09-26 19:47:00,42,1589,83,45,crítico
2025-09-26 19:48:00,33,1077,96,76,crítico
2025-09-26 19:49:00,24,968,107,78,crítico
2025-09-26 19:50:00,22,1178,76,58,óptimo
2025-09-26 19:51:00,33,1716,72,50,crítico
2025-09-26 19:52:00,23,988,91,70,crítico
2025-09-26 19:53:00,15,968,93,77,crítico
2025-09-26 19:54:00,25,1061,82,44,aceptable
2025-09-26 19:55:00,20,1355,85,67,aceptable
2025-09-26 19:56:00,32,1171,67,52,aceptable
2025-09-26 19:57:00,28,1151,85,51,aceptable
2025-09-26 19:58:00,22,1066,61,50,óptimo
2025-09-26 19:59:00,27,1320,70,47,aceptable
2025-09-26 20:08:00,10,1445,66,60,aceptable
2025-09-26 20:09:00,19,1374,58,68,aceptable
2025-09-26 20:10:00,25,1248,95,50,crítico
2025-09-26 20:11:00,28,1561,104,54,crítico
2025-09-26 20:12:00,14,1133,84,69,crítico
2025-09-26 20:13:00,38,1352,58,62,crítico
2025-09-26 20:14:00,16,1256,91,74,crítico
2025-09-26 20:15:00,17,1066,100,70,crítico
2025-09-26 20:16:00,36,1052,68,38,aceptable
2025-09-26 20:17:00,24,1125,81,62,aceptable
2025-09-26 20:18:00,20,1178,66,65,óptimo
2025-09-26 20:19:00,26,822,72,62,aceptable
2025-09-26 20:20:00,30,1248,61,70,crítico
2025-09-26 20:21:00,28,1470,70,60,aceptable
2025-09-26 20:22:00,16,1182,84,56,aceptable
2025-09-26 20:32:00,17,1223,87,60,crítico
2025-09-26 20:33:00,23,1038,78,61,aceptable
2025-09-26 20:34:00,18,1631,101,61,crítico
2025-09-26 20:35:00,22,1378,65,81,aceptable
2025-09-26 20:36:00,28,1045,97,53,crítico
2025-09-26 20:37:00,33,1008,62,57,aceptable
2025-09-26 20:38:00,18,937,66,58,óptimo
2025-09-26 20:39:00,25,720,68,68,óptimo
2025-09-26 20:40:00,14,1579,98,50,crítico
2025-09-26 20:41:00,28,1576,75,54,crítico
2025-09-26 20:42:00,27,1224,74,62,crítico
2025-09-26 20:43:00,17,1082,89,51,crítico
2025-09-26 20:44:00,42,1211,83,64,crítico
2025-09-26 20:45:00,18,1213,86,60,aceptable
2025-09-26 20:46:00,22,1338,87,61,crítico
2025-09-26 20:47:00,25,1478,88,68,crítico
2025-09-26 20:56:00,26,1004,88,48,aceptable
2025-09-26 20:57:00,25,1032,71,55,aceptable
2025-09-26 20:58:00,36,943,77,62,crítico
2025-09-26 20:59:00,17,1701,74,65,crítico
2025-09-26 21:00:00,24,787,92,49,aceptable
2025-09-26 21:01:00,18,1260,93,52,aceptable
2025-09-26 21:02:00,26,1515,95,40,crítico
2025-09-26 21:03:00,16,1170,102,54,crítico
2025-09-26 21:04:00,8,1323,65,54,aceptable
2025-09-26 21:05:00,23,780,80,60,óptimo
2025-09-26 21:06:00,32,1086,82,58,aceptable
2025-09-26 21:07:00,28,1736,85,76,crítico
2025-09-26 21:08:00,14,670,100,51,aceptable
2025-09-26 21:17:00,17,1338,106,66,crítico
2025-09-26 21:18:00,24,1336,76,60,aceptable
2025-09-26 21:19:00,13,821,84,67,crítico
2025-09-26 21:20:00,12,963,53,52,aceptable
2025-09-26 21:21:00,25,1366,88,60,crítico
2025-09-26 21:22:00,17,1166,86,61,crítico
2025-09-26 21:23:00,18,880,95,60,aceptable
2025-09-26 21:24:00,31,1268,82,41,crítico
2025-09-26 21:25:00,13,1002,84,68,crítico
2025-09-26 21:26:00,12,942,83,61,crítico
2025-09-26 21:27:00,10,963,63,63,aceptable
2025-09-26 21:28:00,34,1293,78,65,crítico
2025-09-26 21:29:00,22,1177,92,48,aceptable
2025-09-26 21:30:00,20,1235,101,66,crítico
2025-09-26 21:31:00,21,1328,75,59,aceptable
2025-09-26 21:39:00,35,746,76,54,aceptable
2025-09-26 21:40:00,11,1092,76,47,aceptable
2025-09-26 21:41:00,26,1172,75,58,aceptable
2025-09-26 21:42:00,27,1271,113,58,crítico
2025-09-26 21:43:00,17,1503,88,69,crítico
2025-09-26 21:44:00,26,1120,87,60,aceptable
2025-09-26 21:45:00,28,1225,91,60,crítico
2025-09-26 21:46:00,28,1024,88,70,crítico
2025-09-26 21:47:00,27,1193,77,63,crítico
2025-09-26 21:48:00,25,1042,84,53,aceptable
2025-09-26 21:49:00,21,789,68,50,óptimo
2025-09-26 21:50:00,22,1132,70,51,óptimo
2025-09-26 21:51:00,27,1603,94,52,crítico
2025-09-26 21:52:00,28,1180,74,50,aceptable
2025-09-26 21:53:00,44,1719,91,57,crítico
2025-09-26 21:54:00,19,1164,74,52,óptimo
2025-09-26 22:03:00,30,1543,84,58,crítico
2025-09-26 22:04:00,20,1231,66,78,aceptable
2025-09-26 22:05:00,26,1403,110,44,crítico
2025-09-26 22:06:00,31,1286,77,66,crítico
2025-09-26 22:07:00,20,976,99,49,aceptable
2025-09-26 22:08:00,15,1070,80,52,aceptable
2025-09-26 22:09:00,36,808,76,59,aceptable
2025-09-26 22:10:00,23,1450,97,38,crítico
2025-09-26 22:11:00,36,1196,72,62,crítico
2025-09-26 22:12:00,7,1279,88,61,crítico
2025-09-26 22:13:00,14,1484,64,53,aceptable
2025-09-26 22:14:00,30,956,84,63,crítico
2025-09-26 22:15:00,17,1576,90,62,crítico
2025-09-26 22:16:00,19,1401,64,60,óptimo
2025-09-26 22:17:00,31,1590,74,50,crítico
2025-09-26 22:26:00,32,1516,106,48,crítico
2025-09-26 22:27:00,19,1344,76,52,aceptable
2025-09-26 22:28:00,30,1168,74,62,crítico
2025-09-26 22:29:00,25,1348,83,69,crítico
2025-09-26 22:30:00,27,1303,112,45,crítico
2025-09-26 22:31:00,26,1197,93,60,aceptable
2025-09-26 22:32:00,22,1008,99,61,aceptable
2025-09-26 22:33:00,37,599,75,52,aceptable
2025-09-26 22:34:00,18,782,80,58,óptimo
2025-09-26 22:35:00,5,862,81,56,aceptable
2025-09-26 22:36:00,23,1588,91,60,crítico
2025-09-26 22:37:00,35,1283,92,58,crítico
2025-09-26 22:38:00,19,1321,86,79,crítico
2025-09-26 22:47:00,17,1003,82,80,crítico
2025-09-26 22:48:00,34,1196,104,66,crítico
2025-09-26 22:49:00,18,754,89,66,aceptable
2025-09-26 22:50:00,22,1342,72,56,aceptable
2025-09-26 22:51:00,20,1334,88,66,crítico
2025-09-26 22:52:00,12,1068,86,68,crítico
2025-09-26 22:53:00,14,1381,72,64,crítico
2025-09-26 22:54:00,24,1280,88,52,crítico
2025-09-26 22:55:00,19,1085,66,64,óptimo
2025-09-26 22:56:00,33,1188,97,48,crítico
2025-09-26 22:57:00,23,1464,116,66,crítico
2025-09-26 22:58:00,25,1260,102,76,crítico
2025-09-26 22:59:00,25,1412,85,49,aceptable
2025-09-26 23:08:00,40,1149,74,54,aceptable
2025-09-26 23:09:00,24,1340,92,68,crítico
2025-09-26 23:10:00,12,1101,86,54,crítico
2025-09-26 23:11:00,24,914,90,85,crítico
2025-09-26 23:12:00,19,1356,83,64,aceptable
2025-09-26 23:13:00,11,985,73,72,crítico
2025-09-26 23:14:00,18,1198,88,47,aceptable
2025-09-26 23:15:00,21,1107,107,62,aceptable
2025-09-26 23:16:00,22,1476,65,62,aceptable
2025-09-26 23:17:00,30,1156,76,40,aceptable
2025-09-26 23:18:00,20,1319,81,46,aceptable
